company;job_description;rating;min_salary;max_salary;median_salary;currency;frequency;city
Optimissa;Data Engineer;3.1;24000;43000;35000;EUR;yearly;Madrid
Plain Concepts;Data Engineer;3.9;45000;50000;48000;EUR;yearly;Madrid
El Corte Inglés;Data Engineer;3.5;26000;47000;39000;EUR;yearly;Madrid
Openbank;Data Engineer;3.9;34000;61000;52000;EUR;yearly;Madrid
Sopra Steria;Data Engineer;3.6;27000;42000;40000;EUR;yearly;Madrid
Ria Money Transfer;Data Engineer;3.7;39000;50000;49000;EUR;yearly;Madrid
Procter & Gamble;Data Engineer;4.1;40000;53000;46000;EUR;yearly;Madrid
Scalian;Data Engineer;3.6;34000;38000;36000;EUR;yearly;Madrid
GFT Technologies;Data Engineer;4.3;25000;44000;41000;EUR;yearly;Madrid
Paradigma Digital;Data Engineer;4.3;27000;49000;36000;EUR;yearly;Madrid
Ebury;Data Engineer;3.5;31000;38000;35000;EUR;yearly;Madrid
Capitole Consulting;Data Engineer;4.3;39000;48000;43000;EUR;yearly;Madrid
IIC;Data Engineer;3.9;28000;48000;35000;EUR;yearly;Madrid
Logicalis;Data Engineer;3.9;25000;35000;30000;EUR;yearly;Madrid
El Arte de Medir;Data Engineer;4.5;26000;36000;31000;EUR;yearly;Madrid
TMC;Data Engineer;4.1;26000;49000;43000;EUR;yearly;Madrid
BASF;Data Engineer;4.1;58000;63000;61000;EUR;yearly;Madrid
ING;Data Engineer;4.4;50000;59000;56000;EUR;yearly;Madrid
Fintonic;Data Engineer;3.5;34000;50000;36000;EUR;yearly;Madrid
Everli;Data Engineer;3.4;30;30;30;EUR;hourly;Madrid
Havas Media;Data Engineer;3.6;24000;39000;30000;EUR;yearly;Madrid
Verne Technology Group;Data Engineer;4.0;27000;37000;33000;EUR;yearly;Madrid
Glovo;Data Engineer;3.5;35000;70000;61000;EUR;yearly;Madrid
Deloitte;Data Engineer;3.9;29000;45000;35000;EUR;yearly;Madrid
Jungheinrich;Data Engineer;3.9;46000;58000;46000;EUR;yearly;Madrid
Lingokids;Data Engineer;4.4;58000;66000;63000;EUR;yearly;Madrid
HipoGes Iberia;Data Engineer;3.9;35000;45000;40000;EUR;yearly;Madrid
Cabify;Data Engineer;3.8;42000;45000;42000;EUR;yearly;Madrid
Keedio;Data Engineer;3.9;25000;27000;26000;EUR;yearly;Madrid
Teradata;Data Engineer;3.7;45000;57000;45000;EUR;yearly;Madrid
Nextail;Data Engineer;3.9;43000;52000;45000;EUR;yearly;Madrid
Kairós;Data Engineer;4.3;21000;34000;28000;EUR;yearly;Madrid
Kabel;Data Engineer;4.2;30000;37000;30000;EUR;yearly;Madrid
CGI;Data Engineer;3.8;28000;28000;28000;EUR;yearly;Madrid
Dentsu;Data Engineer;3.6;33000;40000;35000;EUR;yearly;Madrid
Airbus;Data Engineer;4.2;41000;48000;45000;EUR;yearly;Madrid
Devoteam G Cloud;Data Engineer;3.7;28000;39000;34000;EUR;yearly;Madrid
EPAM Systems;Data Engineer;4.0;37000;48000;43000;EUR;yearly;Madrid
Orange;Data Engineer;4.0;30000;40000;40000;EUR;yearly;Madrid
Avanade;Data Engineer;3.8;18000;54000;36000;EUR;yearly;Madrid
NEORIS;Data Engineer;4.0;24000;48000;45000;EUR;yearly;Madrid
ThetaRay;Data Engineer;4.3;40000;43000;40000;EUR;yearly;Madrid
Bertrandt;Data Engineer;3.5;30000;39000;39000;EUR;yearly;Madrid
Aplazame;Data Engineer;2.2;50000;60000;50000;EUR;yearly;Madrid
Servicios financieros Carrefour;Data Engineer;4.1;37000;40000;40000;EUR;yearly;Madrid
Quental Technologies;Data Engineer;3.2;25000;28000;25000;EUR;yearly;Madrid
Stratebi;Data Engineer;3.0;32000;50000;41000;EUR;yearly;Madrid
Sogeti;Data Engineer;3.4;29000;30000;30000;EUR;yearly;Madrid
VIEWNEXT;Data Engineer;3.5;19000;25000;22000;EUR;yearly;Madrid
StubHub;Data Engineer;2.5;44000;44000;44000;EUR;yearly;Madrid
Boycor;Data Engineer;4.2;30000;40000;35000;EUR;yearly;Madrid
Acciona;Data Engineer;4.0;29000;38000;33000;EUR;yearly;Madrid
eDreams ODIGEO;Data Engineer;4.1;44000;55000;50000;EUR;yearly;Madrid
Keyrus;Data Engineer;4.1;30000;37000;34000;EUR;yearly;Madrid
Randstad;Data Engineer;3.7;28000;34000;31000;EUR;yearly;Madrid
Logista;Data Engineer;3.7;40000;46000;43000;EUR;yearly;Madrid
Too Good To Go;Data Engineer;3.2;60000;63000;62000;EUR;yearly;Madrid
Carrefour;Data Engineer;3.7;33000;41000;37000;EUR;yearly;Madrid
Hewlett Packard Enterprise | HPE;Data Engineer;4.1;31000;36000;34000;EUR;yearly;Madrid
Mercedes-Benz Group;Data Engineer;4.1;44000;53000;49000;EUR;yearly;Madrid
Sectorea;Data Engineer;3.8;43000;45000;44000;EUR;yearly;Madrid
DIVISADERO;Data Engineer;3.9;28000;29000;29000;EUR;yearly;Madrid
Olocip;Data Engineer;4.0;24000;24000;24000;EUR;yearly;Madrid
Amadeus;Data Engineer;4.1;37000;45000;41000;EUR;yearly;Madrid
DXC Technology;Data Engineer;3.5;22000;42000;32000;EUR;yearly;Madrid
Alenia Consulting;Data Engineer;4.7;45000;56000;50000;EUR;yearly;Madrid
APACHE DIGITAL;Data Engineer;3.1;21000;26000;24000;EUR;yearly;Madrid
Experis;Data Engineer;3.5;3000;3000;3000;EUR;monthly;Madrid
Proyecto Universidad Empresa;Data Engineer;2.5;30000;30000;30000;EUR;yearly;Madrid
Tinámica;Data Engineer;3.9;25000;30000;28000;EUR;yearly;Madrid
Mobilize Financial Services;Data Engineer;3.6;31000;45000;38000;EUR;yearly;Madrid
Management Solutions;Data Engineer;3.8;25000;29000;27000;EUR;yearly;Madrid
Galeo;Data Engineer;4.0;30000;42000;36000;EUR;yearly;Madrid
Open;Data Engineer;3.4;3000;4000;3000;EUR;monthly;Madrid
Grupo Solutio;Data Engineer;2.4;50000;51000;51000;EUR;yearly;Madrid
IBM;Data Engineer;4.0;40000;60000;50000;EUR;yearly;Madrid
Accenture;Data Engineer;3.8;12000;20000;16000;EUR;yearly;Madrid
Cosentino;Data Engineer;3.6;34000;50000;42000;EUR;yearly;Madrid
Kernel Analytics;Data Engineer;4.0;26000;30000;28000;EUR;yearly;Madrid
BABEL;Data Engineer;3.6;32000;60000;46000;EUR;yearly;Madrid
Universidad Internacional de La Rioja;Data Engineer;3.2;30000;34000;32000;EUR;yearly;Madrid
SegurCaixa Adeslas;Data Engineer;3.6;35000;50000;43000;EUR;yearly;Madrid
ODILO;Data Engineer;3.4;35000;40000;38000;EUR;yearly;Madrid
Línea Directa;Data Engineer;3.5;47000;48000;48000;EUR;yearly;Madrid
Aubay;Data Engineer;3.5;44000;50000;47000;EUR;yearly;Madrid
ÁlamoConsulting;Data Engineer;3.4;29000;33000;31000;EUR;yearly;Madrid
Afirma Solutions;Data Engineer;3.8;27000;44000;36000;EUR;yearly;Madrid
Globant;Data Engineer;3.9;48000;60000;54000;EUR;yearly;Madrid
Geoblink;Data Engineer;3.7;35000;50000;43000;EUR;yearly;Madrid
AXA;Data Engineer;3.9;33000;38000;36000;EUR;yearly;Madrid
Capgemini Engineering;Data Engineer;3.5;32000;38000;35000;EUR;yearly;Madrid
Innocv Solutions;Data Engineer;3.4;24000;26000;25000;EUR;yearly;Madrid
Barrabés;Data Engineer;3.1;2000;3000;2000;EUR;monthly;Madrid
TomTom;Data Engineer;4.0;52000;55000;54000;EUR;yearly;Madrid
VERTI;Data Engineer;4.7;50000;55000;53000;EUR;yearly;Madrid
Savana;Data Engineer;3.9;30000;30000;30000;EUR;yearly;Madrid
T-Systems;Data Engineer;3.7;40000;45000;43000;EUR;yearly;Madrid
Amazon;Data Engineer;3.6;30000;80000;55000;EUR;yearly;Madrid
ADEO;Data Engineer;4.1;29000;31000;30000;EUR;yearly;Madrid
Inetum;Data Engineer;3.3;583;626;604;EUR;monthly;Madrid
Nexxyo Labs;Data Engineer;1.3;21000;23000;22000;EUR;yearly;Madrid
Pullmantur;Data Engineer;4.3;48000;52000;50000;EUR;yearly;Madrid
Amazon;Data Engineer;3.6;2000;2000;2000;EUR;monthly;Madrid
Mapfre;Data Engineer;3.9;58000;62000;60000;EUR;yearly;Madrid
myOmics;Data Engineer;5.0;21000;23000;22000;EUR;yearly;Madrid
IOON;Data Engineer;2.9;29000;31000;30000;EUR;yearly;Madrid
Podo;Data Engineer;4.5;29000;31000;30000;EUR;yearly;Madrid
Future Connections;Data Engineer;4.5;30000;33000;32000;EUR;yearly;Madrid
The CT Engineering Group;Data Engineer;3.9;29000;31000;30000;EUR;yearly;Madrid
Celonis;Data Engineer;3.9;76000;84000;80000;EUR;yearly;Madrid
SENER;Data Engineer;4.2;27000;29000;28000;EUR;yearly;Madrid
Ultra Tendency;Data Engineer;4.3;42000;45000;43000;EUR;yearly;Madrid
Prodware;Data Engineer;3.7;35000;39000;37000;EUR;yearly;Madrid
Agap2;Data Engineer;3.3;29000;31000;30000;EUR;yearly;Madrid
EY;Data Engineer;3.7;25000;27000;26000;EUR;yearly;Madrid
Brunel;Data Engineer;4.2;58000;63000;60000;EUR;yearly;Madrid
PwC;Data Engineer;3.8;32000;35000;33000;EUR;yearly;Madrid
Bdeo;Data Engineer;4.2;29000;31000;30000;EUR;yearly;Madrid
Sportian;Data Engineer;2.5;37000;40000;38000;EUR;yearly;Madrid
Keywords Studios;Data Engineer;3.6;60000;65000;63000;EUR;yearly;Madrid
Rural Servicios Informáticos;Data Engineer;3.9;46000;50000;48000;EUR;yearly;Madrid
Co-op Solutions;Data Engineer;3.2;29000;31000;30000;EUR;yearly;Madrid
InterMundial;Data Engineer;3.6;23000;25000;24000;EUR;yearly;Madrid
Kapsch;Data Engineer;4.0;34000;37000;36000;EUR;yearly;Madrid
UST;Data Engineer;3.9;19000;21000;20000;EUR;yearly;Madrid
Rêv Worldwide;Data Engineer;3.2;52000;57000;55000;EUR;yearly;Madrid
Aurora Technology;Data Engineer;4.3;87000;93000;90000;EUR;yearly;Madrid
Zartis;Data Engineer;4.8;41000;45000;43000;EUR;yearly;Madrid
SCRM;Data Engineer;4.3;58000;63000;60000;EUR;yearly;Madrid
GroupM;Data Engineer;3.7;34000;37000;36000;EUR;yearly;Madrid
Société Générale;Data Engineer;3.7;53000;57000;55000;EUR;yearly;Madrid
DataBeacon;Data Engineer;5.0;43000;47000;45000;EUR;yearly;Madrid
Savana;Data Engineer;3.1;48000;52000;50000;EUR;yearly;Madrid
Embat;Data Engineer;4.5;28000;30000;29000;EUR;yearly;Madrid
Santander Global Operations;Data Engineer;2.8;58000;63000;60000;EUR;yearly;Madrid
Bertrandt Spain;Data Engineer;4.1;28000;30000;29000;EUR;yearly;Madrid
Trentia Consulting;Data Engineer;3.3;36000;40000;38000;EUR;yearly;Madrid
SIA Group;Data Engineer;4.0;43000;47000;45000;EUR;yearly;Madrid
BlaBlaCar;Data Engineer;4.5;43000;47000;45000;EUR;yearly;Madrid
Irium;Data Engineer;2.4;29000;31000;30000;EUR;yearly;Madrid
BMAT;Data Engineer;4.3;31000;33000;32000;EUR;yearly;Madrid
Eugen;Data Engineer;5.0;26000;28000;27000;EUR;yearly;Madrid
Indra;Data Engineer;3.8;33000;36000;35000;EUR;yearly;Madrid
Nfq Advisory Services;Data Engineer;4.0;31000;33000;32000;EUR;yearly;Madrid
Hiberus Tecnología;Data Engineer;3.7;866;935;901;EUR;monthly;Madrid
NTT DATA;Data Engineer;3.8;832;909;871;EUR;monthly;Madrid
Jump;Data Engineer;3.8;46000;49000;48000;EUR;yearly;Madrid
GFT;Data Engineer;4.3;34000;36000;35000;EUR;yearly;Madrid
Havas Group;Data Engineer;3.6;40000;43000;42000;EUR;yearly;Madrid
Aily;Data Engineer;3.2;59000;64000;62000;EUR;yearly;Madrid
ThePowerMBA;Data Engineer;3.2;29000;31000;30000;EUR;yearly;Madrid
Huxley;Data Engineer;3.8;39000;42000;40000;EUR;yearly;Madrid
Alten (Spain);Data Engineer;2.8;37000;39000;38000;EUR;yearly;Madrid
Meta;Data Engineer;3.9;14000;14000;14000;EUR;yearly;Madrid
Telespazio Germany;Data Engineer;3.8;47000;51000;49000;EUR;yearly;Madrid
Alantra;Data Engineer;3.0;39000;42000;40000;EUR;yearly;Madrid
Cybrik;Data Engineer;5.0;29000;31000;30000;EUR;yearly;Madrid
Anook;Data Engineer;5.0;19000;21000;20000;EUR;yearly;Madrid
Var Group;Data Engineer;4.0;31000;33000;32000;EUR;yearly;Madrid
Gloval;Data Engineer;2.8;32000;34000;33000;EUR;yearly;Madrid
Stratesys;Data Engineer;3.8;35000;38000;37000;EUR;yearly;Madrid
IKEA;Data Engineer;3.8;41000;45000;43000;EUR;yearly;Madrid
Excelia (Spain);Data Engineer;2.6;38000;42000;40000;EUR;yearly;Madrid
Empresa propia;Data Engineer;4.7;48000;52000;50000;EUR;yearly;Madrid
Ignis;Data Engineer;4.1;27000;29000;28000;EUR;yearly;Madrid
Civica Software;Data Engineer;4.3;24000;26000;25000;EUR;yearly;Madrid
Axpo;Data Engineer;4.1;46000;50000;48000;EUR;yearly;Madrid
Nae;Data Engineer;4.0;38000;41000;40000;EUR;yearly;Madrid
Katur Solve;Data Engineer;-0.1000000014901161;95000;103000;99000;EUR;yearly;Madrid
Weplan;Data Engineer;4.6;29000;31000;30000;EUR;yearly;Madrid
Universidad Politécnica de Madrid;Data Engineer;3.9;33000;36000;34000;EUR;yearly;Madrid
Deloitte;Data Engineer;3.9;24000;26000;25000;EUR;yearly;Madrid
HUF;Data Engineer;3.9;38000;42000;40000;EUR;yearly;Madrid
Opinno;Data Engineer;3.3;46000;50000;48000;EUR;yearly;Madrid
Equifax;Data Engineer;3.5;43000;47000;45000;EUR;yearly;Madrid
Grupo Insud;Data Engineer;3.3;46000;50000;48000;EUR;yearly;Madrid
ClickDimensions;Data Engineer;2.7;44000;48000;46000;EUR;yearly;Madrid
Securitas Direct;Data Engineer;3.3;34000;36000;35000;EUR;yearly;Madrid
Nforce Operations Services;Data Engineer;3.2;29000;31000;30000;EUR;yearly;Madrid
MDW Partners;Data Engineer;-0.1000000014901161;34000;37000;35000;EUR;yearly;Madrid
NUNYA;Data Engineer;3.9;39000;42000;40000;EUR;yearly;Madrid
INSPIDE;Data Engineer;5.0;24000;26000;25000;EUR;yearly;Madrid
Indizen Optical Technologies;Data Engineer;4.3;48000;52000;50000;EUR;yearly;Madrid
Revolut;Data Engineer;3.9;52000;57000;55000;EUR;yearly;Madrid
MCA Groupe;Data Engineer;3.6;40000;44000;42000;EUR;yearly;Madrid
Talent Hackers;Data Engineer;4.6;38000;41000;40000;EUR;yearly;Madrid
Pepper Spanish Servicing;Data Engineer;4.0;52000;57000;55000;EUR;yearly;Madrid
Contentsquare;Data Engineer;3.5;63000;68000;65000;EUR;yearly;Madrid
Ayesa;Data Engineer;3.4;5000;6000;5000;EUR;monthly;Madrid
VMware;Data Engineer;4.4;97000;105000;101000;EUR;yearly;Madrid
Omega CRM;Data Engineer;4.1;43000;47000;45000;EUR;yearly;Madrid
SoftwareOne;Data Engineer;3.9;20000;22000;21000;EUR;yearly;Madrid
SoloLearn;Data Engineer;4.1;58000;62000;60000;EUR;yearly;Madrid
Enel;Data Engineer;3.8;54000;58000;56000;EUR;yearly;Madrid
Bankinter;Data Engineer;4.0;26000;28000;27000;EUR;yearly;Madrid
WayOps;Data Engineer;2.5;29000;31000;30000;EUR;yearly;Madrid
OSP Group;Data Engineer;3.3;46000;50000;48000;EUR;yearly;Madrid
Bluetab;Data Engineer;4.1;572;621;597;EUR;monthly;Madrid
Strategy Big Data;Data Engineer;3.1;48000;52000;50000;EUR;yearly;Madrid
Gyrus Data Solutions;Data Engineer;-0.1000000014901161;37000;40000;38000;EUR;yearly;Madrid
Dell Technologies;Data Engineer;3.8;29000;31000;30000;EUR;yearly;Madrid
IriusRisk;Data Engineer;4.5;38000;42000;40000;EUR;yearly;Madrid
CBRE;Data Engineer;3.9;29000;31000;30000;EUR;yearly;Madrid
Plexus Tech;Data Engineer;3.7;34000;36000;35000;EUR;yearly;Madrid
HTC;Data Engineer;3.4;48000;52000;50000;EUR;yearly;Madrid
CapTable;Data Engineer;4.1;19000;21000;20000;EUR;yearly;Madrid
Enel X Way;Data Engineer;3.5;48000;52000;50000;EUR;yearly;Madrid
El Corte Inglés;Data Engineer;3.5;29000;31000;30000;EUR;yearly;Madrid
BBVA Next Technologies;Data Engineer;4.0;23000;25000;24000;EUR;yearly;Madrid
TQS Integration;Data Engineer;3.1;27000;28000;27000;EUR;yearly;Madrid
UFINET;Data Engineer;4.0;41000;44000;42000;EUR;yearly;Madrid
Hospital la Paz;Data Engineer;3.3;27000;29000;28000;EUR;yearly;Madrid
One Beyond;Data Engineer;3.3;48000;52000;50000;EUR;yearly;Madrid
Universidad Francisco de Vitoria;Data Engineer;3.9;48000;52000;50000;EUR;yearly;Madrid
Business Investment Services;Data Engineer;5.0;29;31;30;EUR;hourly;Madrid
Tecdata Engineering;Data Engineer;2.7;69000;75000;72000;EUR;yearly;Madrid
Management Solutions;Data Engineer;3.7;33000;36000;34000;EUR;yearly;Madrid
duagon;Data Engineer;3.5;31000;33000;32000;EUR;yearly;Madrid
Zelenza;Data Engineer;2.5;26000;28000;27000;EUR;yearly;Madrid
Sionic;Data Engineer;3.5;38000;41000;40000;EUR;yearly;Madrid
Spotahome;Data Engineer;4.4;52000;57000;55000;EUR;yearly;Madrid
Minsait;Data Engineer;3.8;774;833;803;EUR;monthly;Madrid
Rockwell Automation;Data Engineer;3.7;29000;31000;30000;EUR;yearly;Madrid
P3 Group;Data Engineer;3.9;34000;36000;35000;EUR;yearly;Madrid
Zemsania;Data Engineer;3.8;34000;36000;35000;EUR;yearly;Madrid
Movistar;Data Engineer;3.8;67000;73000;70000;EUR;yearly;Madrid
Plexus;Data Engineer;3.7;33000;36000;35000;EUR;yearly;Madrid
Returnly;Data Engineer;4.4;54000;59000;57000;EUR;yearly;Madrid
TUI Group;Data Engineer;3.9;45000;49000;47000;EUR;yearly;Madrid
VMLY&R;Data Engineer;3.7;41000;45000;43000;EUR;yearly;Madrid
Iveco Group;Data Engineer;3.9;52000;56000;54000;EUR;yearly;Madrid
RootstockLabs;Data Engineer;4.3;43000;47000;45000;EUR;yearly;Madrid
Devo;Data Engineer;3.0;48000;52000;50000;EUR;yearly;Madrid
Telefónica;Data Engineer;4.1;718;784;751;EUR;monthly;Madrid
Philips;Data Engineer;3.8;62000;66000;64000;EUR;yearly;Madrid
Infoverity;Data Engineer;3.9;26000;28000;27000;EUR;yearly;Madrid
Accenture;Data Engineer;3.8;43000;47000;45000;EUR;yearly;Madrid
Endesa X;Data Engineer;3.6;34000;37000;36000;EUR;yearly;Madrid
Chiliz;Data Engineer;3.6;44000;47000;45000;EUR;yearly;Madrid
Tuyú Technology;Data Engineer;4.0;25000;27000;26000;EUR;yearly;Madrid
Havas Group;Data Engineer;3.6;383;418;401;EUR;monthly;Madrid
Innova-Tsn;Data Engineer;3.8;27000;29000;28000;EUR;yearly;Madrid
Grupo Codere;Data Engineer;3.4;42000;46000;44000;EUR;yearly;Madrid
Bring Global;Data Engineer;3.4;30000;32000;31000;EUR;yearly;Madrid
Renfe;Data Engineer;4.3;24000;26000;25000;EUR;yearly;Madrid
WPP;Data Engineer;3.4;34000;36000;35000;EUR;yearly;Madrid
SICE;Data Engineer;3.8;33000;36000;35000;EUR;yearly;Madrid
Audatacy;Data Engineer;-0.1000000014901161;46000;50000;48000;EUR;yearly;Madrid
Ministerio de Educación;Data Engineer;3.8;40000;44000;42000;EUR;yearly;Madrid
Google;Data Engineer;4.3;23000;25000;24000;EUR;yearly;Madrid
Devoteam Drago;Data Engineer;4.0;25000;26000;25000;EUR;yearly;Madrid
Elastacloud;Data Engineer;3.8;34000;36000;35000;EUR;yearly;Madrid
VISEO;Data Engineer;3.6;39000;42000;41000;EUR;yearly;Madrid
Ingka Group;Data Engineer;3.9;43000;47000;45000;EUR;yearly;Madrid
Vipera;Data Engineer;3.8;33000;37000;35000;EUR;yearly;Madrid
Accenture;Data Engineer;3.8;678;726;702;EUR;monthly;Madrid
Jones Lang LaSalle;Data Engineer;3.8;53000;57000;55000;EUR;yearly;Madrid
Entelgy;Data Engineer;4.0;43000;47000;45000;EUR;yearly;Madrid
KPMG;Data Engineer;3.7;52000;57000;55000;EUR;yearly;Madrid
AXPE Consulting;Data Engineer;3.6;48000;52000;50000;EUR;yearly;Madrid
Tragsa;Data Engineer;4.0;26000;28000;27000;EUR;yearly;Madrid
WHITEBOX;Data Engineer;3.6;34000;36000;35000;EUR;yearly;Madrid
GRUPO PROEDUCA GLOBAL;Data Engineer;3.0;43000;47000;45000;EUR;yearly;Madrid
Ferrovial;Data Engineer;3.8;33000;36000;35000;EUR;yearly;Madrid
OrbitalAds;Data Engineer;3.6;32000;36000;34000;EUR;yearly;Madrid
Finwave;Data Engineer;3.7;34000;36000;35000;EUR;yearly;Madrid
Kyra Media;Data Engineer;2.9;19000;21000;20000;EUR;yearly;Madrid
Santander Digital Services;Data Engineer;3.5;34000;37000;35000;EUR;yearly;Madrid
Sanofi;Data Engineer;4.2;45;49;47;EUR;hourly;Madrid
Tata Consultancy Services;Data Engineer;3.7;48000;52000;50000;EUR;yearly;Madrid
Evolutio;Data Engineer;3.6;43000;47000;45000;EUR;yearly;Madrid
Veta+;Data Engineer;-0.1000000014901161;23000;25000;24000;EUR;yearly;Madrid
Altoro Analytics;Data Engineer;-0.1000000014901161;674;726;700;EUR;monthly;Madrid
Coinscrap Finance;Data Engineer;4.3;31000;33000;32000;EUR;yearly;Madrid
FREENOW;Data Engineer;3.7;50000;55000;52000;EUR;yearly;Madrid
DXC Technology;Data Engineer;3.4;26000;28000;27000;EUR;yearly;Madrid
Aptitude Global;Data Engineer;4.2;44000;47000;45000;EUR;yearly;Madrid
Santander;Data Engineer;3.8;34000;37000;35000;EUR;yearly;Madrid
Randstad Digital;Data Engineer;3.3;37000;40000;38000;EUR;yearly;Madrid
Atmira;Data Engineer;3.5;22000;24000;23000;EUR;yearly;Madrid
Aegon;Data Engineer;3.9;36;40;38;EUR;hourly;Madrid
Astrafy;Data Engineer;3.4;3000;3000;3000;EUR;monthly;Madrid
Innocv Solutions;Data Engineer;3.4;759;833;796;EUR;monthly;Madrid
DEIMOS Engenharia;Data Engineer;3.5;29000;31000;30000;EUR;yearly;Madrid
Anonymous Content;Data Engineer;3.6;43000;46000;44000;EUR;yearly;Madrid
Banco Comafi;Data Engineer;3.5;864;928;896;EUR;monthly;Madrid
Inditex;Data Engineer;3.8;44000;48000;46000;EUR;yearly;Madrid
Garaje de Ideas;Data Engineer;3.9;34000;36000;35000;EUR;yearly;Madrid
Zara;Data Engineer;3.4;38000;42000;40000;EUR;yearly;Madrid
EDP Renewables;Data Engineer;3.9;41000;45000;43000;EUR;yearly;Madrid
TourRadar;Data Engineer;4.1;54000;59000;57000;EUR;yearly;Madrid
International Airlines Group;Data Engineer;3.4;34000;37000;35000;EUR;yearly;Madrid
Certinia;Data Engineer;3.7;33000;35000;34000;EUR;yearly;Madrid
Indra;Data Engineer;3.7;33000;36000;35000;EUR;yearly;Madrid
Goiko Gourmet;Data Engineer;3.8;38000;41000;40000;EUR;yearly;Madrid
Protocol Labs;Data Engineer;3.0;164000;175000;169000;EUR;yearly;Madrid
Petroprix;Data Engineer;3.6;24000;26000;25000;EUR;yearly;Madrid
BigDecisions;Data Engineer;-0.1000000014901161;1000;2000;2000;EUR;monthly;Madrid
Kynetec;Data Engineer;3.9;29000;31000;30000;EUR;yearly;Madrid
urbanData Analytics;Data Engineer;2.4;34000;36000;35000;EUR;yearly;Madrid
MasOrange;Data Engineer;3.0;58000;62000;60000;EUR;yearly;Madrid
adidas;Data Engineer;3.9;34000;37000;36000;EUR;yearly;Madrid
Universidad Politécnica de Madrid;Data Engineer;3.9;15;17;16;EUR;hourly;Madrid
US Navy;Data Engineer;3.7;71000;78000;74000;EUR;yearly;Madrid
TSD;Data Engineer;3.7;33000;35000;34000;EUR;yearly;Madrid
Iskaypet;Data Engineer;3.4;38000;41000;40000;EUR;yearly;Madrid
Welocalize;Data Engineer;3.3;31000;34000;33000;EUR;yearly;Madrid
Moody's;Data Engineer;3.9;60000;65000;63000;EUR;yearly;Madrid
Kyndryl;Data Engineer;3.7;45000;49000;47000;EUR;yearly;Madrid
Cofares;Data Engineer;3.6;35000;39000;37000;EUR;yearly;Madrid
HCLTech;Data Engineer;3.5;33000;36000;35000;EUR;yearly;Madrid
BME | Bolsas y Mercados Españoles;Data Engineer;4.2;35000;37000;36000;EUR;yearly;Madrid
DIA España;Data Engineer;3.0;32000;35000;33000;EUR;yearly;Madrid
RSI;Data Engineer;3.5;44000;46000;45000;EUR;yearly;Madrid
Otto Group Solution Provider;Data Engineer;4.4;44000;47000;45000;EUR;yearly;Madrid
SIAG Consulting;Data Engineer;3.0;35000;38000;36000;EUR;yearly;Madrid
TriNetX;Data Engineer;3.8;35000;39000;37000;EUR;yearly;Madrid
Red Eléctrica de España;Data Engineer;3.6;961;1000;1000;EUR;monthly;Madrid
PwC;Data Engineer;3.8;585;632;608;EUR;monthly;Madrid
Next Digital;Data Engineer;4.1;2000;2000;2000;EUR;monthly;Madrid
Eurowebs;Data Engineer;5.0;57000;63000;60000;EUR;yearly;Madrid
Ironhack;Data Engineer;3.5;19000;21000;20000;EUR;yearly;Madrid
Siemens Energy;Data Engineer;4.2;45000;48000;46000;EUR;yearly;Madrid
AddSecure;Data Engineer;4.0;43000;47000;45000;EUR;yearly;Madrid
American Red Cross;Data Engineer;3.5;31000;33000;32000;EUR;yearly;Madrid
Aneior Studio;Data Engineer;3.5;19000;21000;20000;EUR;yearly;Madrid
Noatum;Data Engineer;2.8;48000;52000;50000;EUR;yearly;Madrid
EAE Business School;Data Engineer;2.6;29000;31000;30000;EUR;yearly;Madrid
Siemens;Data Engineer;4.2;1000;1000;1000;EUR;monthly;Madrid
Datatonic;Data Engineer;4.0;62000;68000;65000;EUR;yearly;Madrid
METRO;Data Engineer;3.7;40000;44000;42000;EUR;yearly;Madrid
SelfEmployed.com;Data Engineer;4.4;954;1000;1000;EUR;monthly;Madrid
Roche;Data Engineer;4.2;27000;29000;28000;EUR;monthly;Madrid
IIC;Data Engineer;3.9;483;516;499;EUR;monthly;Madrid
Autonomo;Data Engineer;4.4;62000;68000;65000;EUR;yearly;Madrid
Expedia Group;Data Engineer;3.8;86000;94000;90000;EUR;yearly;Madrid
Redsys;Data Engineer;3.9;45000;48000;47000;EUR;yearly;Madrid
Savana;Data Engineer;3.1;57000;62000;60000;EUR;yearly;Madrid
Bosonit;Data Engineer;3.4;33000;37000;35000;EUR;monthly;Madrid
Mercadona;Data Engineer;3.7;50000;55000;52000;EUR;yearly;Madrid
Auth0;Data Engineer;4.5;41000;45000;43000;EUR;yearly;Madrid
Universidad de Burgos;Data Engineer;4.7;29000;31000;30000;EUR;yearly;Madrid
M2C Consulting;Data Engineer;3.7;27000;29000;28000;EUR;yearly;Madrid
Acierto.com;Data Engineer;3.8;44000;47000;45000;EUR;yearly;Madrid
ALSTOM;Data Engineer;3.8;33000;36000;34000;EUR;yearly;Madrid
Next Digital Hub;Data Engineer;4.3;952;1000;998;EUR;monthly;Madrid
Apache Media Group;Data Engineer;3.0;24000;27000;26000;EUR;yearly;Madrid
ACNUR;Data Engineer;3.4;35000;38000;36000;EUR;yearly;Madrid
LaLiga;Data Engineer;3.1;49000;53000;51000;EUR;yearly;Madrid
Fujitsu;Data Engineer;3.7;49000;53000;51000;EUR;yearly;Madrid
Treelogic;Data Engineer;3.4;48000;52000;50000;EUR;yearly;Madrid
